id,question_number,exam_id,exam_year,question_type,nullified,question,choices,answerKey,area_especialidade,nivel_dificuldade,referencia_legal
2010-02_72,72,2010-02,2010,TAXES,False,"Em Direito Tributário, cumpre à lei ordinária:","{'text': ['estabelecer a cominação ou dispensa de penalidades para as ações ou omissões contrárias a seus dispositivos.', 'estabelecer a forma e as condições como isenções, incentivos e benefícios fiscais serão concedidos em matéria de ISS.', 'estabelecer normas gerais em matéria tributária, especialmente sobre adequado tratamento tributário ao ato cooperativo praticado pelas sociedades cooperativas.', 'estabelecer normas gerais em matéria tributária, especialmente sobre a definição de tratamento diferenciado e favorecido para as microempresas e empresas de pequeno porte.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_73,73,2010-02,2010,TAXES,False,"Pizza Aqui Ltda., empresa do ramo dos restaurantes, adquiriu o estabelecimento empresarial Pizza Já Ltda., continuando a exploração deste estabelecimento, porém sob razão social diferente – Pizza Aqui Ltda. Neste caso, é correto afirmar que:","{'text': ['a Pizza Aqui responde solidariamente pelos tributos devidos pela Pizza Já, até a data do ato de aquisição do estabelecimento empresarial, se a Pizza Já cessar a exploração da atividade.', 'caso a Pizza Já prossiga na exploração da mesma atividade dentro de 6 (seis) meses contados da data de alienação, a Pizza Aqui responde subsidiariamente pelos tributos devidos pela Pizza Já Ltda. até a data do ato de aquisição do estabelecimento.', 'caso a Pizza Já mude de ramo de comércio dentro de 6 (seis) meses contados da data de alienação, então a Pizza Aqui será integralmente responsável pelos tributos devidos pela Pizza Já até a data do ato de aquisição desta.', 'caso o negócio jurídico não fosse a aquisição, mas a incorporação da Pizza Já pela Pizza Aqui, esta última estaria isenta de qualquer responsabilidade referente aos tributos devidos pela Pizza Já até a data da incorporação.'], 'label': ['A', 'B', 'C', 'D']}",B,,,
2010-02_74,74,2010-02,2010,TAXES,False,"Delta Ltda. teve sua falência decretada em 11/01/2010. Delta possuía um imóvel hipotecado ao Banco Junior S/A, em garanti a de dívida no valor de R$ 1.000.000,00 O imóvel está avaliado em R$ 1.200.000,00.
A Fazenda Pública Estadual tem créditos a receber de Delta Ltda. relacionados ao ICMS não pago de vendas ocorridas em 03/01/2008.
Com base no exposto acima, assinale a afirmativa correta.","{'text': ['A Fazenda tem direito de preferência sobre o credor com garanti a real, em virtude de seus privilégios.', 'A Fazenda não pode executar o bem, em função de ter havido a quebra da empresa, prevalecendo o crédito com garanti a real.', 'A Fazenda tem direito de preferência uma vez que a dívida tributária é anterior à hipoteca.', 'A Fazenda respeitará a preferência do credor hipotecário, nos limites do valor do crédito garanti do pela hipoteca.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_75,75,2010-02,2010,TAXES,False,"Semprônio dos Santos é proprietário de um sítio de recreio, local destinado ao lazer, na área de expansão urbana, na região serrana de Paraíso do Alto.
A área é dotada de rede de abastecimento de água, rede de iluminação pública e esgotamento mantidas pelo município, embora não existam próximos quer escola, quer hospitais públicos.
Neste caso Semprônio deve pagar o seguinte imposto:","{'text': ['o IPTU, por ser área de expansão urbana, dotada de melhoramentos.', 'o ITR, por ser sítio de recreio, não inserido em área urbana.', 'o IPTU, por ser sítio, explorado para fins empresariais.', 'o ITR, por não haver escola ou hospital próximos a menos de 3km do imóvel.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_76,76,2010-02,2010,TAXES,False,"De acordo com o Código Tributário Nacional, aplica-se retroativamente a lei tributária na hipótese de:","{'text': ['analogia, quando esta favorecer o contribuinte.', 'extinção do tributo, ainda não definitivamente constituído.', 'graduação quanto à natureza de tributo aplicável, desde que não seja hipótese de crime.', 'ato não definitivamente julgado, quando a lei nova lhe comine penalidade menos severa que a prevista na lei vigente ao tempo de sua prática.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_77,77,2010-02,2010,TAXES,False,"Caso determinado município venha a atualizar o valor monetário da base de cálculo do IPTU, tal hipótese","{'text': ['deve vir regulada por lei.', 'deve vir regulada por lei complementar.', 'enquadra-se como majoração de tributo.', 'poderá ser disciplinada mediante decreto.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_78,78,2010-02,2010,TAXES,False,"O emprego da analogia, em matéria tributária, resultará na","{'text': ['majoração de tributo.', 'instituição de tributo.', 'exclusão do crédito tributário.', 'impossibilidade de exigência de tributo não previsto em lei.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_79,79,2010-02,2010,TAXES,False,"Considere a seguinte situação hipotética: lei federal fixou alíquotas aplicáveis ao ITR e estabeleceu que a alíquota relativa aos imóveis rurais situados no Rio de Janeiro seria de 5% e a relativa aos demais Estados do Sudeste de 7%.
Tal enunciado normativo viola o princípio constitucional","{'text': ['da uniformidade geográfica da tributação.', 'da legalidade tributária.', 'da liberdade de tráfego.', 'da não diferenciação tributária entre a procedência e o destino do produto.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_80,80,2010-02,2010,TAXES,False,"A Cia. de Limpeza do Município de Trás os Montes, empresa pública municipal, vendeu um imóvel de sua titularidade situado na rua Dois, da quadra 23, localizado no nº 06.
Neste caso, o novo proprietário","{'text': ['não paga o imposto de transmissão de bens imóveis, em função de ser bem público.', 'fica isento do imposto predial e territorial urbano, ante a imunidade do patrimônio público.', 'paga o IPTU, mas não paga o ITBI, uma vez que, nesta última hipótese, quem transmite a propriedade do bem é empresa pública.', 'fica obrigado a pagar todos os tributos que recaiam sobre o bem.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_81,81,2010-02,2010,ETHICS,False,"Renato, advogado em início de carreira, é contactado para defender os interesses de Rodrigo que está detido em cadeia pública. Dirige-se ao local onde seu cliente está retido e busca informações sobre sua situação, recebendo como resposta do servidor público que estava de plantão que os autos do inquérito estariam conclusos com a autoridade policial e, por isso, indisponíveis para consulta e que deveria o advogado retornar quando a autoridade tivesse liberado os autos para realização de diligências.
À luz das normas aplicáveis,","{'text': ['o advogado, diante do seu dever de urbanidade, deve aguardar os atos cabíveis da autoridade policial.', 'o acesso aos autos, no caso, depende de procuração e de prévia autorização da autoridade policial.', 'no caso de réu preso, somente com autorização do juiz pode o advogado acessar os autos do inquérito policial.', 'o acesso aos autos de inquérito policial é direito do advogado, mesmo sem procuração ou conclusos à autoridade policial.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_82,82,2010-02,2010,ETHICS,False,"Mauro, advogado com larga experiência profissional, resolve contratar com emissora de televisão, um novo programa, incluído na grade normal de horários da empresa, cujo titulo é “o Advogado na TV”, com o fito de proporcionar informações sobre a carreira, os seus percalços, suas angústias, alegrias e comprovar a possibilidade de sucesso profissional.
No curso do programa, inclui referência às causas ganhas, bem como àquelas ainda em curso e que podem ter repercussão no meio jurídico, todas essas vinculadas ao seu escritório de advocacia.
Consoante as normas aplicáveis, é correto afirmar que:","{'text': ['a participação em programa televisivo está vedada aos advogados.', 'a publicidade, como narrada, é compatível com as normas do Código de Ética.', 'o advogado, no caso, deveria se limitar ao aspecto educacional e instrutivo da atividade profissional.', 'programas televisivos são franqueados aos advogados, inclusive para realizar propaganda dos seus escritórios.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2010-02_83,83,2010-02,2010,ETHICS,False,"Fábio, advogado com mais de dez anos de efetiva atividade, obtém a indicação da OAB para concorrer pelo quinto constitucional à vaga reservada no âmbito de Tribunal de Justiça.
No curso do processo também obtém a indicação do Tribunal e vem a ser nomeado pelo Governador do Estado, ingressando nos quadros do Poder Judiciário. Diante disso, à luz das normas estatutárias ocorrerá:","{'text': ['o cancelamento da inscrição como advogado.', 'a suspensão até que cesse a incompatibilidade.', 'o licenciamento do profissional.', 'a passagem para a reserva do quadro de advogados.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_84,84,2010-02,2010,ETHICS,False,"João Vítor e Ana Beatriz, ambos advogados, contraem núpcias, mantendo o estado de casados por longos anos. Paralelamente, também mantêm sociedade em escritório de advocacia. Por motivos vários, passam a ter seguidas altercações, com acusações mútuas de descumprimento dos deveres conjugais.
Ana Beatriz, revoltada com as acusações desfechadas por João Vítor, requer que a OAB promova sessão de desagravo, uma vez que sua honra foi atingida por seu marido, em discussões conjugais.
À luz das normas estatutárias,","{'text': ['nenhum ato poderá ser realizado pela OAB, tendo em vista que as ofensas não ocorreram no exercício da profissão de advogado.', 'o ato de desagravo depende somente da qualidade de advogado do ofendido.', 'sendo o ofensor advogado, o desagravo é permiti do pelo estatuto.', 'o desagravo poderá ocorrer privadamente.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_85,85,2010-02,2010,ETHICS,False,"Francisco, advogado, dirige-se, com seu cliente, para participar de audiência em questão cível, designada para a colheita de provas e depoimento pessoal. O ato fora designado para iniciar às 13 horas. Como é de praxe, adentraram o recinto forense com meia hora de antecedência, sendo comunicados pelo Oficial de Justiça que a pauta de audiências continha dez eventos e que a primeira havia iniciado às dez horas, já caracterizado um atraso de uma hora, desde a audiência inaugural.
A autoridade judicial encontrava-se presente no foro desde as nove horas da manhã, para despachos em geral, tendo iniciado a primeira audiência no horário aprazado. Após duas horas de atraso, Francisco informou, por escrito, ao Chefe do Cartório Judicial, que, diante do ocorrido, ele e seu cliente estariam se retirando do recinto.
Diante do narrado, à luz das normas estatutárias","{'text': ['qualquer atraso superior a uma hora justifica a retirada do recinto, pelo advogado.', 'o advogado deveria, no caso narrado, peticionar ao Magistrado e retirar-se do recinto.', 'o atraso que justifica a retirada do advogado está condicionado à ausência da autoridade judicial no evento.', 'meros atrasos da autoridade judicial não permitem a retirada do advogado do recinto.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2010-02_86,86,2010-02,2010,ETHICS,False,"Dentre as sanções cabíveis no processo disciplinar realizado pela OAB no concernente aos advogados estão a censura, a suspensão, a exclusão e a multa.
Dentre as circunstâncias atenuantes para a aplicação do ato sancionatório, encontra-se, consoante o Estatuto,","{'text': ['exercício assíduo e proficiente em mandato realizado na OAB.', 'ser reincidente em faltas da mesma natureza.', 'prestação de serviços à advocacia, mesmo irrelevantes.', 'ter sido o ato cometi do contra outro integrante de carreira jurídica.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_87,87,2010-02,2010,ETHICS,False,"Eduardo, advogado, é contratado para defender os interesses de Otávio, próspero fazendeiro, em diversas ações, de natureza civil, empresarial, criminal, bem como em processos administrativos que tramitam em numerosos órgãos públicos.
Antes de realizar os atos próprios da profissão, apresenta ao cliente os termos de contrato de honorários, que divide em valores fixos, acrescidos dos decorrentes da eventual sucumbência existente nos processos judiciais.
À luz das normas aplicáveis,","{'text': ['os honorários sucumbenciais e os contratados são naturalmente excludentes, devendo o profissional optar por um deles.', 'os honorários contratuais devem ser sempre em valor fixo.', 'os honorários de sucumbência podem, ao alvedrio das partes, sofrer desconto dos honorários pactuados contratualmente.', 'os honorários sucumbenciais acrescidos dos honorários contratuais podem superar o benefício econômico obtido pelo cliente.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2010-02_88,88,2010-02,2010,ETHICS,False,"Caio, advogado, inscrito na OAB-SP, após aprovação em concorrido Exame de Ordem, atua em diversos ramos do Direito. Um dos seus clientes possui causa em curso perante a Comarca de Tombos/MG, tendo o profissional comparecido à sede do Juízo para praticar ato em prol do seu constituinte. Estando no local, foi surpreendido por designação do Juiz Titular da Comarca para representar Tício, pessoa de parcos recursos financeiros, diante da ausência de Defensor Público designado para prestar serviços no local, por falta de efetivo sufi ciente de profissionais. Não tendo argumentos para recusar o encargo, Caio participou do ato.
Diante desse quadro","{'text': ['o ato deveria ter sido adiado diante da exclusividade da atuação da Defensoria Pública.', 'o advogado deveria ter recusado o encargo, mesmo sem justificativa plausível.', 'a recusa nesses casos poderá ocorrer, com justo motivo.', 'a recusa poderia ocorrer diante da ausência de sanção disciplinar.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2010-02_89,89,2010-02,2010,ETHICS,False,"Michel, Philippe e Lígia, bacharéis em Direito recém-formados e colegas de bancos universitários, comprometem-se a empreender a atividade advocatícia de forma conjunta logo após a aprovação no Exame de Ordem. Para gáudio dos bacharéis, todos são aprovados no certame e obtém sua inscrição no Quadro de Advogados da OAB.
Assim, alugam sala compatível em local próximo ao prédio do Fórum do município onde pretendem exercer sua nobre função. De início, as causas são individuais, por indicação de amigos e parentes. Logo, no entanto, diante do sucesso profissional alcançado, são contactados por sociedades empresárias ansiosas pela prestação de serviços profissionais advocatícios de qualidade. Uma exigência, no entanto, é realizada: a prestação deve ocorrer por meio de sociedade de advogados.
No concernente ao tema, à luz das normas aplicáveis","{'text': ['a sociedade de advogados é de natureza empresarial.', 'os advogados sócios da sociedade de advogados respondem limitadamente por danos causados aos clientes.', 'o registro da sociedade de advogados é realizado no Conselho Seccional da OAB onde a mesma mantiver sede.', 'não é possível associação com advogados, sem vínculo de emprego, para participação nos resultados.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2010-02_90,90,2010-02,2010,ETHICS,False,"Joel é experiente advogado, inscrito há muitos anos nos quadros da OAB. Em atividade profissional, comparece à sessão de tribunal com o fito de sustentar, oralmente, recurso apresentado em prol de determinado cliente. Iniciada a sessão de julgamento, após a leitura do relatório, pelo magistrado designado para tal função no processo, dirige-se à tribuna e, regularmente, apresenta sua defesa oral. No curso do julgamento há menção, pelo Relator de data e fl s. constantes dos autos processuais que se revelam incorretas.
No concernente ao tema, à luz das normas estatutárias, o advogado","{'text': ['deve aguardar o final do julgamento, com a proclamação do resultado, para apresentar questão de ordem.', 'poderá usar a palavra, pela ordem, para esclarecer questão de fato, que influencie o julgamento.', 'não possui instrumento hábil para interromper o julgamento.', 'após o final do julgamento deverá, mediante nova sustentação oral, indicar os erros cometi dos.'], 'label': ['A', 'B', 'C', 'D']}",B,,,
2010-02_91,91,2010-02,2010,BUSINESS,False,"Antônio e Joana casaram-se pelo regime da comunhão parcial de bens. Após o casamento, Antônio tornou-se sócio de sociedade simples com 1.000 quotas representativas de 20% do capital da sociedade. Passados alguns anos, o casal veio a se separar judicialmente.
Assinale a alternativa que indique o que Joana pode fazer em relação às quotas de seu ex-cônjuge.","{'text': ['Solicitar judicialmente a parti lha das quotas de Antônio, ingressando na sociedade com 500 quotas ou 10% do capital social.', 'Requerer a dissolução parcial da sociedade de modo a receber o valor de metade das quotas de Antônio calculado com base em balanço especialmente levantado, tomando-se como base a data da separação.', 'Participar da divisão de lucros até que se liquide a sociedade, ainda que não possa nela ingressar.', 'Requerer a dissolução da sociedade e a liquidação dos bens sociais para que, apurados os haveres dos sócios, possa receber a parte que lhe pertence das quotas de seu ex-cônjuge.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2010-02_92,92,2010-02,2010,BUSINESS,False,"No que se refere à cessão de quotas de sociedade empresária limitada, assinale a alternativa correta.","{'text': ['O cedente responde solidariamente com o cessionário perante a sociedade e terceiros pelas obrigações que tinha como sócio até 3 anos após averbado no registro competente a modificação do contrato social.', 'Na omissão do contrato, o sócio pode ceder sua quota, total ou parcialmente, a quem já seja sócio, independentemente da audiência dos demais.', 'A cessão de quotas, consubstanciada na respectiva alteração contratual, terá eficácia entre cedente e cessionário somente após a sua averbação perante o órgão competente.', 'Na omissão do contrato, o sócio pode ceder sua quota, total ou parcialmente, para terceiro, estranho ao quadro de sócios, somente se houver a concordância da unanimidade dos demais sócios.'], 'label': ['A', 'B', 'C', 'D']}",B,,,
2010-02_93,93,2010-02,2010,INTERNATIONAL,False,"Jogador de futebol de um importante time espanhol e titular da seleção brasileira é filmado por um celular em uma casa noturna na Espanha, em avançado estado de embriaguez. O vídeo é veiculado na internet e tem grande repercussão no Brasil. Temeroso de ser cortado da seleção brasileira, o jogador ajuíza uma ação no Brasil contra o portal de vídeos, cuja sede é na Califórnia, Estados Unidos. O juiz brasileiro","{'text': ['não é competente, porque o réu é pessoa jurídica estrangeira.', 'terá competência porque os danos à imagem ocorreram no Brasil.', 'deverá remeter o caso, por carta rogatória, à justiça norte-americana.', 'terá competência porque o autor tem nacionalidade brasileira.'], 'label': ['A', 'B', 'C', 'D']}",B,,,
2010-02_94,94,2010-02,2010,INTERNATIONAL,False,"Um contrato internacional entre um exportador brasileiro de laranjas e o comprador americano, previu que em caso de litígio fosse utilizada a arbitragem, realizada pela Câmara de Comércio Internacional. O exportador brasileiro fez a remessa das laranjas, mas estas não atingiram a qualidade estabelecida no contrato. O comprador entrou com uma ação no Brasil para discutir o cumprimento do contrato. O juiz decidiu:","{'text': ['extinguir o feito sem julgamento de mérito, em face da cláusula arbitral.', 'deferir o pedido, na forma requerida.', 'indeferir o pedido porque o local do cumprimento do contrato é nos Estados Unidos.', 'deferir o pedido, em razão da competência concorrente da justiça brasileira.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_95,95,2010-02,2010,CHILDREN,False,"Dentre os direitos de toda criança ou todo adolescente, o ECA assegura o de ser criado e educado no seio de sua família e, excepcionalmente, a colocação em família substituta, assegurando-lhe a convivência familiar e comunitária.
Fundando-se em tal preceito, acerca da colocação em família substituta, é correto afirmar que:","{'text': ['a colocação em família substituta far-se-á, exclusivamente, por meio da tutela ou da adoção.', 'a guarda somente obriga seu detentor à assistência material a criança ou adolescente.', 'o adotando não deve ter mais que 18 anos à data do pedido, salvo se já estiver sob a guarda ou tutela dos adotantes.', 'desde que comprovem seu estado civil de casados, somente os maiores de 21 anos podem adotar.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2010-02_96,96,2010-02,2010,CHILDREN,False,"Tendo por substrato legal as alterações promovidas pela Lei n. 12.010, de 2009 no tocante à adoção, assinale a afirmativa correta.","{'text': ['A morte dos adotantes não restabelece o poder familiar dos pais naturais.', 'Para viabilizar a celeridade no processo de adoção, a legislação específica – ECA – admite a representação do adotante por procuração.', 'Uma vez falecido o adotante no curso do procedimento de adoção e antes de prolatada a sentença, não poderá o juiz deferir a adoção, mesmo que tenha havido inequívoca manifestação de vontade do adotante.', 'Os cartórios de registros públicos de pessoas naturais deverão fornecer certidão a qualquer requisitante, independentemente, de justificativa de seu interesse, em que conste o vínculo da adoção constituído por sentença judicial.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2010-02_97,97,2010-02,2010,ENVIRONMENTAL,False,"Considerando a repartição de competências ambientais estabelecida na Constituição Federal, assinale a alternativa correta.","{'text': ['Deverá ser editada lei ordinária com as normas para a cooperação entre a União e os Estados, o Distrito Federal e os Municípios para o exercício da competência comum de defesa do meio ambiente.', 'A exigência de apresentação, no processo de licenciamento ambiental, de certidão da Prefeitura Municipal sobre a conformidade do empreendimento com a legislação de uso e ocupação do solo decorre da competência do município para o planejamento e controle do uso, do parcelamento e da ocupação do solo urbano.', 'Legislar sobre proteção do meio ambiente e controle da poluição é de competência concorrente da União, dos Estados, do Distrito Federal e dos Municípios, com fundamento no artigo 24 da Constituição Federal.', 'A competência executiva em matéria ambiental não alcança a aplicação de sanções administrativas por infração à legislação de meio ambiente.'], 'label': ['A', 'B', 'C', 'D']}",B,,,
2010-02_98,98,2010-02,2010,ENVIRONMENTAL,False,"Diante das disposições estabelecidas pela Lei n. 9.605/98 sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, assinale a alternativa correta.","{'text': ['A desconsideração da pessoa jurídica somente será admiti da se a pena restritiva de direitos se revelar inócua para os fins a que se destina.', 'A pena restritiva de direitos da pessoa jurídica, no que tange a proibição de contratar com o poder público, terá duração equivalente ao tempo de permanência dos efeitos negativos da conduta delituosa sobre o meio ambiente.', 'Constitui inovação da lei de crimes ambientais a excludente de anti juridicidade relativamente ao comércio não autorizado de animais da fauna silvestre voltado exclusivamente à subsistência da entidade familiar.', 'Os tipos penais ambientais, em regra, descrevem crimes de perigo abstrato, que se consumam com a própria criação do risco, efetivo ou presumido, independentemente de qualquer resultado danoso.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_99,99,2010-02,2010,CONSUMER,False,"Sobre o tratamento da publicidade no Código de Defesa do Consumidor, é correto afirmar que:","{'text': ['a publicidade somente vincula o fornecedor se contiver informações falsas.', 'a publicidade que não informa sobre a origem do produto é considerada enganosa, mesmo quando não essencial para o produto.', 'o ônus da prova da veracidade da mensagem publicitária cabe ao veículo de comunicação.', 'é abusiva a publicidade que desrespeita valores ambientais.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2010-02_100,100,2010-02,2010,CIVIL-PROCEDURE,False,"Nas ações coletivas, o efeito da coisa julgada material será:","{'text': ['Tratando-se de direitos individuais homogêneos, efeito erga omnes, se procedente, mas só aproveita aquele que se habilitou até o trânsito em julgado.', 'Tratando-se de direitos individuais homogêneos, julgados improcedentes, o consumidor, que não ti ver conhecimento da ação, não poderá intentar ação individual.', 'Tratando-se de direitos difusos, no caso de improcedência por insuficiência de provas, não faz coisa julgada material, podendo, qualquer prejudicado, intentar nova ação com os mesmo fundamentos, valendo-se de novas provas.', 'Tratando-se de direitos coletivos, no caso de improcedência do pedido de nulidade de cláusula contratual, o efeito é ultra partes e impede a propositura de ação individual.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2011-03_1,1,2011-03,2011,ADMINISTRATIVE,False,"O prefeito de um determinado município resolve, por decreto municipal, alterar unilateralmente as vias de transporte de ônibus municipais, modificando o que estava previsto nos contratos de concessão pública de transportes municipais válidos por vinte anos. O objetivo do prefeito foi favorecer duas empresas concessionárias específicas, com que mantém ligações políticas e familiares, ao lhes conceder os trajetos e linhas mais rentáveis. As demais três empresas concessionárias que também exploram os serviços de transporte de ônibus no município por meio de contratos de concessão sentem-se prejudicadas.  Na qualidade de advogado dessas últimas três empresas, qual deve ser a providência tomada?","{'text': ['Ingressar com ação judicial, com pedido de liminar para que o Poder Judiciário exerça o controle do ato administrativo expedido pelo prefeito e decrete a sua nulidade ou suspensão imediata, já que eivado de vício e nulidade, por configurar ato fraudulento e atentatório aos princípios que regem a Administração Pública.', 'Ingressar com ação judicial, com pedido de indenização em face do Município pelos prejuízos de ordem financeira causados.', 'Nenhuma medida merece ser tomada na hipótese, tendo em vista que um dos poderes conferidos à Administração Pública nos contratos de concessão é a modificação unilateral das suas cláusulas.', 'Ingressar com ação judicial, com pedido para que os benefícios concedidos às duas primeiras empresas também sejam extensivos às três empresas clientes.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2011-03_2,2,2011-03,2011,ADMINISTRATIVE,False,"São considerados agentes públicos todas as pessoas físicas incumbidas, sob remuneração ou não, definitiva ou transitoriamente, do exercício de função ou atividade pública. Assim, é correto afirmar que os notários e registradores são","{'text': ['agentes públicos ocupantes de cargo efetivo e se aposentam aos 70 (setenta) anos de idade.', 'agentes públicos vitalícios, ocupantes de cargo efetivo, e não se aposentam compulsoriamente.', 'delegatários de serviços públicos aprovados em concurso público.', 'os notários e registradores são delegatários de serviços públicos, investidos em cargos efetivos após aprovação em concurso.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2011-03_3,3,2011-03,2011,ADMINISTRATIVE,False,A revogação da licitação pressupõe,"{'text': ['mero juízo de conveniência e oportunidade da Administração, podendo se dar a qualquer tempo.', 'mero juízo de conveniência e oportunidade da Administração, podendo ocorrer até antes da assinatura do contrato.', 'prévia, integral e justa indenização, podendo, por isso, se dar por qualquer motivo e a qualquer tempo.', 'razões de interesse público decorrentes de fato superveniente, devidamente comprovado, pertinente e suficiente para justificar essa conduta.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2011-03_4,4,2011-03,2011,ADMINISTRATIVE,False,"Sendo o contrato administrativo nulo, é correto afirmar que","{'text': ['a declaração de nulidade não opera retroativamente, obrigando o contratado a indenizar a Administração pelos danos por esta sofridos.', 'seu reconhecimento não exonera a Administração do dever de indenizar o contratado de boa-fé, por tudo o que este houver executado e por outros prejuízos comprovados.', 'a declaração não opera retroativamente, respeitando o direito adquirido ao término do contrato, caso tenha o contratado iniciado sua execução.', 'que essa nulidade só produzirá efeitos se o contrato for de valor superior a 100 (cem) salários mínimos, caso o contratado tenha iniciado a sua execução.'], 'label': ['A', 'B', 'C', 'D']}",B,,,
2011-03_5,5,2011-03,2011,ADMINISTRATIVE,False,"Um policial militar, de nome Norberto, no dia de folga, quando estava na frente da sua casa, de bermuda e sem camisa, discute com um transeunte e acaba desferindo tiros de uma arma antiga, que seu avô lhe dera. Com base no relatado acima, é correto afirmar que o Estado","{'text': ['será responsabilizado, pois Norberto é agente público pertencente a seus quadros.', 'será responsabilizado, com base na teoria do risco integral.', 'somente será responsabilizado de forma subsidiária, ou seja, caso Norberto não tenha condições financeiras.', 'não será responsabilizado, pois Norberto, apesar de ser agente público, não atuou nessa qualidade; sua conduta não pode, pois, ser imputada ao Ente Público.'], 'label': ['A', 'B', 'C', 'D']}",D,,,
2011-03_6,6,2011-03,2011,ADMINISTRATIVE,False,"Determinado servidor público foi acusado de ter recebido vantagens indevidas valendo-se de seu cargo público, sendo denunciado à justiça criminal e instaurado, no âmbito administrativo, processo administrativo disciplinar por ter infringindo seu estatuto funcional pela mesma conduta.  Ocorre que o servidor foi absolvido pelo Poder Judiciário em razão de ter ficado provada a inexistência do ato ilícito que lhe fora atribuído.
Nessa situação, é correto afirmar que","{'text': ['a decisão absolutória não influirá na decisão administrativa do processo administrativo disciplinar, por serem independentes.', 'haverá repercussão no âmbito do processo administrativo disciplinar, não podendo a administração pública punir o servidor pelo fato decidido na esfera penal.', 'em nenhuma hipótese a decisão penal surtirá efeito na esfera administrativa, mesmo que a conduta praticada pelo servidor seja prevista como ilícito penal e ilícito administrativo.', 'a punição na instância administrativa nunca poderá ser anulada, caso tenha sido aplicada.'], 'label': ['A', 'B', 'C', 'D']}",B,,,
2011-03_7,7,2011-03,2011,ADMINISTRATIVE,False,É correto afirmar que a desconcentração administrativa ocorre quando um ente político,"{'text': ['cria, mediante lei, órgãos internos em sua própria estrutura para organizar a gestão administrativa.', 'cria, por lei específica, uma nova pessoa jurídica de direito público para auxiliar a administração pública direta.', 'autoriza a criação, por lei e por prazo indeterminado, de uma nova pessoa jurídica de direito privado para auxiliar a administração pública.', 'contrata, mediante concessão de serviço público, por prazo determinado, uma pessoa jurídica de direito público ou privado para desempenhar uma atividade típica da administração pública.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
2011-03_8,8,2011-03,2011,ADMINISTRATIVE,False,"Com relação à intervenção do Estado na propriedade, assinale a alternativa correta.","{'text': ['A requisição administrativa é uma forma de intervenção supressiva do Estado na propriedade que somente recai em bens imóveis, sendo o Estado obrigado a indenizar eventuais prejuízos, se houver dano.', 'A limitação administrativa é uma forma de intervenção restritiva do Estado na propriedade que consubstancia obrigações de caráter específico e individualizados a proprietários determinados, sem afetar o caráter absoluto do direito de propriedade.', 'A servidão administrativa é uma forma de intervenção restritiva do Estado na propriedade que afeta as faculdades de uso e gozo sobre o bem objeto da intervenção, em razão de um interesse público.', 'O tombamento é uma forma de intervenção do Estado na propriedade privada que possui como característica a conservação dos aspectos históricos, artísticos, paisagísticos e culturais dos bens imóveis, excepcionando-se os bens móveis.'], 'label': ['A', 'B', 'C', 'D']}",C,,,
2011-03_9,9,2011-03,2011,CIVIL,False,"Maria celebrou contrato de compra e venda do carro da marca X com Pedro, pagando um sinal de R$ 10.000,00. No dia da entrega do veículo, a garagem de Pedro foi invadida por bandidos, que furtaram o referido carro. A respeito da situação narrada, assinale a alternativa correta.","{'text': ['Haverá resolução do contrato pela falta superveniente do objeto, sendo restituído o valor já pago por Maria.', 'Não haverá resolução do contrato, pois Pedro pode alegar caso fortuito.', 'Maria poderá exigir a entrega de outro carro.', 'Pedro poderá entregar outro veículo no lugar no automóvel furtado.'], 'label': ['A', 'B', 'C', 'D']}",A,,,
